Timestamp,Shift,Heat Number,Casting Speed,Mold Level,Downtime,Production,Temperature,Water Flow,Hydraulic Pressure,Alarm,Alarm Severity,Downtime Category,Machine Status,PLC_Status,Mold_Status,Oscillation_Status,Hydraulic_Status,Water_Cooling_Status,Shear_Status,Roller_Table_Status
2026-01-03 23:40:00,Night,10654,1.1833083956350832,81.63357671023287,0.0,15.561614421926595,1522.5173264443333,1947.544064949704,128.24649040160938,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-03 23:50:00,Night,10999,1.1597497013742366,81.67733596984395,0.0,14.969795910393094,1519.5718525732213,1944.7858713862183,125.53799829102893,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-04 00:00:00,Night,10905,1.171741835446427,81.62820764869075,0.0,15.039003367842918,1524.0385409343235,1938.7417606876872,127.07767955815336,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Warning
2026-01-04 00:10:00,Night,10585,1.149152846000891,81.58844557213543,0.0,14.184145735774285,1521.119384773406,1929.509013834259,123.93305870350451,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Warning
2026-01-04 00:20:00,Night,10793,1.15154093965546,82.1068879099506,0.0,14.79561547481431,1520.3171435311463,1934.6219656250682,123.94295270463827,No Alarm,None,None,Running,Warning,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-04 00:30:00,Night,10528,1.1079056069909852,81.02127594544913,0.0,13.398327299921862,1518.9980064797119,1938.0287417397742,125.7138347737733,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-04 00:40:00,Night,10238,1.1171289256611372,81.38882041846198,0.0,13.782381748822173,1522.9365732815595,1941.9915804819354,125.77115589960495,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-04 00:50:00,Night,10623,1.121976815607033,81.81655969029104,0.0,14.703573336262137,1524.6956452802394,1936.1555834540616,122.89997668607393,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Warning
2026-01-04 01:00:00,Night,10914,1.134350335990742,81.81252592398897,0.0,14.79137357512762,1523.2762995705252,1932.3281786029877,123.61545508921223,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-04 01:10:00,Night,10880,1.0917074399125615,80.6721616538437,0.0,12.959006106741455,1528.3064942130115,1929.9633675541784,121.43054569330815,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-04 01:20:00,Night,10506,1.1130833070015216,81.04146990312618,0.0,13.314672820483016,1526.3810327733117,1925.7390952382625,122.34199673150087,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-04 01:30:00,Night,10946,1.0835638947472774,81.6271100869186,0.0,13.620640191310356,1522.1153814807285,1936.3754315059837,123.00921440383947,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-04 01:40:00,Night,10198,1.0822839512612843,81.19702039721925,0.0,14.73684205303471,1522.1470626621697,1925.6342739997453,120.90837103152998,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-04 01:50:00,Night,10042,1.1051650109839788,80.97492375638961,0.0,12.473667022171439,1524.1544522076322,1928.357829126074,120.54260245582986,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-04 02:00:00,Night,10404,1.0151719836074597,80.70655015180617,0.0,12.884482852792601,1520.903295250077,1932.0197074832745,118.88840506614393,No Alarm,None,None,Running,Healthy,Warning,Healthy,Healthy,Healthy,Warning,Healthy
2026-01-04 02:10:00,Night,10205,1.0309855135787522,80.53140105495763,0.0,11.9240885876332,1525.9122050671488,1923.1362145325795,118.86640532742977,No Alarm,None,None,Running,Fault,Healthy,Healthy,Healthy,Healthy,Healthy,Warning
2026-01-04 02:20:00,Night,10958,1.0205772315117867,80.6867527996597,0.0,12.313183698429452,1523.8786396588393,1935.363929823509,121.15799708662895,No Alarm,None,None,Running,Fault,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-04 02:30:00,Night,10116,0.990459566019376,80.35309306151568,0.0,12.125644682597231,1523.574007242015,1936.6064386142668,118.54911185226246,No Alarm,None,None,Running,Healthy,Warning,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-04 02:40:00,Night,10535,1.0358216347040874,80.31643755006561,0.0,12.653414593395269,1524.588637726376,1924.5116539988876,116.68754182171838,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-04 02:50:00,Night,10773,1.07464362881558,80.24202035079637,0.0,13.059388202433304,1527.097047822829,1923.504839457121,116.9623732749965,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-04 03:00:00,Night,10111,1.0399070295075021,79.81500260575999,0.0,13.003882811107237,1523.1166101764857,1929.2745235777684,114.8995517880989,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Warning,Healthy
2026-01-04 03:10:00,Night,10046,1.0509935279944238,80.17413483408377,0.0,12.762740203288894,1522.2866505004286,1917.1261928629647,115.10764745157893,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-04 03:20:00,Night,10554,1.0746664306057148,81.00230152318115,0.0,12.409610213173528,1526.2021609309243,1914.3378852552796,117.50194390902972,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-04 03:30:00,Night,10903,1.0790838485961367,79.00226362764614,14.0,14.034456836217654,1524.6917763225829,1927.8418267112581,115.28472468165509,Mold Level Low,Critical,Mechanical,Stopped,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-04 03:40:00,Night,10017,1.0347842085163934,79.72110941053653,0.0,13.461813123459134,1521.2948106285794,1922.932253918597,117.35615227856039,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-04 03:50:00,Night,10021,1.0754201180031582,79.16870961661874,0.0,14.032973492055346,1521.916846843728,1918.1896079095857,114.65351745096909,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-04 04:00:00,Night,10926,1.0358859612446765,79.58868702676347,0.0,11.870060368173599,1522.1816973981354,1918.2413885034675,114.45769627707641,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-04 04:10:00,Night,10603,1.006670476250025,79.26574698435923,0.0,12.792623659934218,1522.370412229013,1892.4288821765995,115.05782504016877,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-04 04:20:00,Night,10702,1.012995418245476,79.44648918456792,0.0,13.135627927133296,1517.830853667061,1916.4520365435687,110.9265931902966,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-04 04:30:00,Night,10276,0.9858140612655218,79.51252982551881,0.0,11.600834317911314,1517.1070625591162,1906.1071147560442,114.28318586394101,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-04 04:40:00,Night,10313,1.003358433804478,79.02652221979636,0.0,12.548401696283467,1518.4708147282417,1908.3929366928705,113.94161301677404,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-04 04:50:00,Night,10471,1.0194045091105879,79.31689181076528,0.0,12.661169712165092,1517.989239118814,1900.73868510876,115.80672765350062,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-04 05:00:00,Night,10215,1.0547649483449495,77.84875269316666,0.0,14.474067315309652,1518.4898207342706,1895.377973553584,115.26389583557453,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Warning,Warning,Healthy,Healthy
2026-01-04 05:10:00,Night,10442,1.0831611273460096,79.35347612817709,0.0,14.88666131773392,1521.3717071210694,1890.1515589753149,112.88753821763189,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-04 05:20:00,Night,10954,0.9913187509246588,78.80704594654605,0.0,11.226434911227095,1519.0361975373296,1892.692614900283,115.9376946603251,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-04 05:30:00,Night,10749,1.046176868540244,79.03720515144356,0.0,14.822959760762643,1519.6119528738457,1884.7084182533956,114.3869934232703,No Alarm,None,None,Running,Healthy,Healthy,Warning,Healthy,Healthy,Healthy,Healthy
2026-01-04 05:40:00,Night,10870,1.005140297337808,78.0768387186197,0.0,11.923595711915274,1515.7123534996479,1891.6492091171526,113.92400767267316,No Alarm,None,None,Running,Warning,Healthy,Healthy,Warning,Healthy,Healthy,Healthy
2026-01-04 05:50:00,Night,10497,1.0529127601687056,78.20116324780948,0.0,13.847880808138017,1517.2617213658216,1869.5862932240016,115.60332104521581,No Alarm,None,None,Running,Healthy,Healthy,Warning,Healthy,Warning,Healthy,Healthy
2026-01-04 06:00:00,Morning,10788,1.0373979970385732,78.57070703749324,0.0,13.646823549586776,1519.5181480876017,1875.5958210648228,115.52721294871793,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-04 06:10:00,Morning,10422,0.989397483965109,78.49470213598603,0.0,11.670485390774598,1519.1639387173755,1894.0266694778657,118.06269298815225,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-04 06:20:00,Morning,10618,1.075493705249733,78.6143304080572,0.0,13.788958771309034,1515.484986640152,1870.4983115197047,117.10908261682737,No Alarm,None,None,Running,Warning,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-04 06:30:00,Morning,10731,1.03313074076105,78.94489770315357,0.0,12.83886063852688,1517.3147009581855,1871.5451748469734,117.46389760916024,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-04 06:40:00,Morning,10825,1.039204332284011,77.82532583778232,0.0,13.37808515679281,1522.0170130400693,1864.4596222354864,118.8424598728948,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-04 06:50:00,Morning,10926,1.0273617958859547,78.95145653129993,0.0,13.00349306024087,1516.0814480553804,1872.3991898620106,119.64007030439396,No Alarm,None,None,Running,Warning,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-04 07:00:00,Morning,10106,1.0443382886692658,78.60573743220111,0.0,13.891666248124995,1513.9952119642426,1862.1490217324779,119.85259129793859,No Alarm,None,None,Running,Fault,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-04 07:10:00,Morning,10794,1.081581385255193,78.5711074583797,0.0,13.572546995892155,1514.894689738177,1865.0229654100492,121.2101304609753,No Alarm,None,None,Running,Warning,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-04 07:20:00,Morning,10710,1.0680959504235192,78.1237210342702,0.0,13.233687531695573,1515.1596322944938,1871.9162960758988,120.83663044612902,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-04 07:30:00,Morning,10737,1.0888969564846596,78.98187163008913,0.0,14.378456919198271,1514.1515393773532,1858.307708321074,120.90576933463463,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-04 07:40:00,Morning,10015,1.0953775327791357,77.89195685120323,0.0,14.09849633514022,1514.0525204849162,1869.1395512435988,122.78293007163498,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-04 07:50:00,Morning,10488,1.1298245547418797,79.20183416839312,0.0,14.635076310298118,1510.1259094310867,1868.5064793133042,121.76523580899037,No Alarm,None,None,Running,Warning,Healthy,Warning,Healthy,Healthy,Healthy,Healthy
2026-01-04 08:00:00,Morning,10961,1.0857904543817127,78.43785046577531,0.0,13.107170009190392,1510.934732447431,1869.635419409467,122.4738670789456,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-04 08:10:00,Morning,10901,1.0578040335816383,79.15499184484557,0.0,12.490866472791549,1512.5788986187665,1861.7596238496837,125.03520420607207,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-04 08:20:00,Morning,10231,1.1403099411083935,79.19087015006527,0.0,13.856468763578027,1512.1551132044556,1886.1797831969998,125.4212931218119,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Warning,Healthy,Healthy,Healthy
2026-01-04 08:30:00,Morning,10487,1.1046608153473922,79.81656682241693,0.0,13.373685221865992,1510.7749343861906,1868.4769973744587,123.93612456977523,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-04 08:40:00,Morning,10864,1.154464640058104,79.39202331636794,0.0,14.98114748878334,1511.3770205698374,1862.6082970168013,123.83319853159038,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-04 08:50:00,Morning,10931,1.1390389865801498,79.3042874203011,0.0,14.921176167457709,1511.6091880925705,1853.148099660732,126.52105537331711,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-04 09:00:00,Morning,10332,1.1301836640821668,79.50066072215682,0.0,14.018704598354404,1513.3261375416273,1859.7022620292923,126.06592317670297,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-04 09:10:00,Morning,10803,1.151210190173437,80.33587307590847,0.0,15.39177069034501,1510.5102689690561,1872.3881759349479,125.77328094590433,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-04 09:20:00,Morning,10835,1.2059349650843825,80.16585956128057,0.0,16.032115639190373,1511.422352772369,1875.3260309694008,125.2435975877734,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Warning,Healthy
2026-01-04 09:30:00,Morning,10151,1.21637968755064,79.92204730198969,0.0,15.375125335863379,1508.748326587818,1874.3189631915104,126.20689058493065,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-04 09:40:00,Morning,10032,1.1628048297953146,80.10614969795019,0.0,13.959736132361304,1511.2225408636664,1869.783084207381,125.90377423316457,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-04 09:50:00,Morning,10047,1.1721491492144127,79.6968932612428,15.0,15.754628019785038,1510.4346180459645,1854.6276347500816,125.19433941898302,Hydraulic Pressure Drop,Low,Process,Stopped,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-04 10:00:00,Morning,10146,1.2061971564695144,80.5999425484047,0.0,15.034752310149045,1511.3765844595957,1869.8985327074322,126.1482513387748,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-04 10:10:00,Morning,10741,1.1550328639243006,79.85832996902286,0.0,14.526226436555438,1510.7269096382804,1857.5493905561902,126.25388063215163,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-04 10:20:00,Morning,10390,1.196793737901714,80.97677592422474,0.0,14.722198205846826,1510.1614527693996,1857.2046885515108,125.36756465716725,No Alarm,None,None,Running,Healthy,Healthy,Warning,Healthy,Healthy,Healthy,Healthy
2026-01-04 10:30:00,Morning,10686,1.1923111170440444,80.83661493434631,0.0,14.281035734642517,1508.2056980999137,1872.778838763354,126.72716460401345,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-04 10:40:00,Morning,10090,1.2086566742106497,81.84360658758393,0.0,14.080160826412417,1508.84258483421,1876.9417144609927,126.95732895666603,No Alarm,None,None,Running,Warning,Healthy,Healthy,Healthy,Healthy,Healthy,Warning
2026-01-04 10:50:00,Morning,10603,1.180238854613729,80.54626238597488,0.0,15.195993509161713,1510.6844251152268,1881.9947243436045,126.28870140002151,No Alarm,None,None,Running,Healthy,Healthy,Warning,Healthy,Healthy,Healthy,Healthy
2026-01-04 11:00:00,Morning,10746,1.1633829351884284,81.0358970527412,0.0,13.993905952127722,1506.2083146339355,1880.8684881452593,124.45621463807899,No Alarm,None,None,Running,Healthy,Healthy,Warning,Healthy,Healthy,Healthy,Healthy
2026-01-04 11:10:00,Morning,10977,1.1545220590469343,81.87944767627808,0.0,16.573197598384453,1506.0982298917647,1883.3704436381,125.30974979536828,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Warning,Healthy
2026-01-04 11:20:00,Morning,10320,1.1886257939451947,81.71180734364991,0.0,14.097570916486198,1507.9718991733196,1873.5596682076687,124.06737799486952,No Alarm,None,None,Running,Healthy,Warning,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-04 11:30:00,Morning,10546,1.2136001943565324,81.02331238624551,0.0,14.289834696969697,1508.424291545965,1882.9986807096002,122.02228433220058,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Warning,Healthy,Healthy
2026-01-04 11:40:00,Morning,10484,1.2235391354500307,81.44889486961,0.0,15.651336294054792,1505.2126285179515,1874.2549675168345,123.80878735426882,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-04 11:50:00,Morning,10348,1.295172193411109,81.40818415551665,0.0,17.260171852915967,1506.9921045422745,1872.8191698450223,122.64321254607574,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Warning,Healthy,Healthy,Healthy
2026-01-04 12:00:00,Morning,10640,1.274686815154771,81.5584754263838,0.0,15.978797949294893,1506.869678599463,1897.3550400669092,125.0217966690981,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-04 12:10:00,Morning,10565,1.2168136796646443,81.19449584480545,0.0,15.610740689939144,1501.51187402961,1888.0267539812012,123.08086910909276,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-04 12:20:00,Morning,10833,1.2599818441975048,81.45628483104596,0.0,14.459289860247715,1506.466358803018,1903.6800147726553,121.59481892479276,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Warning,Healthy
2026-01-04 12:30:00,Morning,10029,1.2409052451115548,80.86048180828604,0.0,15.037057481910198,1506.6072761338207,1908.2297461190362,120.44232979056225,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Warning,Healthy
2026-01-04 12:40:00,Morning,10222,1.2478354963151352,81.55103332849961,15.0,14.846412693542893,1506.6050597058495,1897.0741958554966,119.74024628971951,Water Flow Alarm,High,Process,Stopped,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Warning
2026-01-04 12:50:00,Morning,10580,1.2648467932280893,81.6638836992677,0.0,14.4840528203876,1510.570780452855,1909.4079789068303,117.74436509751739,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-04 13:00:00,Morning,10574,1.2804455506619732,81.36950041848492,0.0,16.087455547091384,1504.0366200865506,1902.0321753303144,116.27752382650166,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Warning,Healthy,Healthy
